24: [212424384.00, 212424304.00, 212424048.00, 212424144.00, 212424272.00, 212424208.00, 212424224.00, 212424048.00, 212424368.00, 212424080.00, 212423776.00, 212424048.00, 212424320.00, 212424096.00, 212424432.00, 212424304.00]
25: [212226752.00, 212226832.00, 212227184.00, 212226512.00, 212227056.00, 212226752.00, 212226880.00, 212227008.00, 212226752.00, 212226944.00, 212226416.00, 212226976.00, 212226368.00, 212226480.00, 212226464.00, 212227008.00]
26: [212021728.00, 212021280.00, 212021968.00, 212021120.00, 212021392.00, 212021472.00, 212021584.00, 212021616.00, 212021072.00, 212021440.00, 212021664.00, 212021360.00, 212021152.00, 212021392.00, 212021584.00, 212021392.00]
27: [211808272.00, 211808160.00, 211808000.00, 211808048.00, 211808240.00, 211808160.00, 211807952.00, 211808240.00, 211808160.00, 211808000.00, 211808496.00, 211808160.00, 211808096.00, 211808736.00, 211808192.00, 211808352.00]
28: [211586528.00, 211587184.00, 211586864.00, 211586448.00, 211586656.00, 211586384.00, 211586880.00, 211586752.00, 211586816.00, 211586768.00, 211586832.00, 211586512.00, 211586736.00, 211586432.00, 211586976.00, 211586816.00]
29: [211357440.00, 211358032.00, 211357824.00, 211357648.00, 211357504.00, 211357376.00, 211357600.00, 211357504.00, 211357168.00, 211357600.00, 211357552.00, 211357168.00, 211357456.00, 211357264.00, 211357760.00, 211357488.00]
30: [211120272.00, 211120480.00, 211120240.00, 211120320.00, 211120096.00, 211120272.00, 211119952.00, 211120272.00, 211120320.00, 211120256.00, 211120320.00, 211119952.00, 211120080.00, 211120496.00, 211119856.00, 211119920.00]
31: [210875312.00, 210875344.00, 210875344.00, 210875232.00, 210875792.00, 210875392.00, 210875424.00, 210875312.00, 210875200.00, 210875232.00, 210875312.00, 210875312.00, 210875536.00, 210874896.00, 210874896.00, 210874896.00]
32: [210622096.00, 210621824.00, 210621984.00, 210621872.00, 210622480.00, 210621776.00, 210622240.00, 210622320.00, 210622096.00, 210622112.00, 210621824.00, 210621952.00, 210622480.00, 210622256.00, 210622016.00, 210622096.00]
33: [210361104.00, 210361152.00, 210360992.00, 210361040.00, 210361296.00, 210360768.00, 210360672.00, 210361232.00, 210361232.00, 210360880.00, 210361008.00, 210360976.00, 210361120.00, 210360912.00, 210360960.00, 210361072.00]
