32: [56.27, 83.34, 2031.73, 62.02, 63.24, 33.40, 1418.02, 115.70, 38.66, 7.21, 4953.12, 72.01, 123.64, 38.77, 181.16, 20.96]
33: [27.16, 100.10, 1508.30, 54.04, 137.46, 59.37, 1252.90, 83.57, 17.78, 39.78, 4369.91, 71.61, 282.81, 12.38, 363.88, 62.18]
34: [21.91, 45.53, 529.92, 13.06, 79.58, 37.00, 379.72, 23.25, 50.00, 60.36, 1205.65, 58.00, 77.46, 34.10, 120.46, 43.65]
35: [32.35, 4.17, 742.34, 44.94, 40.14, 21.64, 510.10, 17.53, 56.59, 21.43, 1229.65, 27.53, 89.21, 25.65, 168.65, 38.35]
36: [16.40, 42.95, 712.68, 41.45, 76.18, 12.06, 340.51, 48.67, 3.53, 48.34, 659.65, 17.70, 138.77, 72.72, 33.48, 2.57]
37: [36.92, 87.70, 1303.18, 17.42, 50.63, 53.36, 715.67, 37.91, 17.43, 20.53, 1718.57, 61.55, 149.90, 13.23, 76.29, 25.35]
38: [30.07, 37.32, 1588.95, 84.85, 97.50, 11.30, 1469.84, 60.88, 37.79, 25.72, 6196.52, 102.13, 113.05, 19.22, 265.90, 34.57]
39: [12.98, 82.26, 458.33, 31.41, 92.47, 30.68, 615.97, 130.68, 26.74, 84.21, 2823.14, 40.24, 36.70, 26.24, 142.40, 85.54]
40: [21.94, 32.26, 128.05, 66.58, 64.89, 13.10, 491.44, 106.01, 15.18, 30.83, 2487.32, 24.68, 32.33, 76.91, 173.32, 13.00]
41: [18.95, 45.67, 169.06, 65.33, 91.93, 10.54, 536.38, 82.36, 46.44, 30.74, 2425.41, 87.34, 97.94, 75.56, 276.18, 29.24]
42: [21.42, 58.46, 321.78, 10.87, 88.79, 32.93, 786.83, 33.53, 54.81, 25.79, 3685.08, 81.93, 24.65, 119.79, 72.12, 46.20]
43: [20.69, 93.59, 2027.26, 70.08, 19.44, 23.02, 1329.53, 45.29, 6.70, 34.07, 2919.17, 12.84, 210.11, 41.33, 146.78, 19.04]
44: [23.26, 13.33, 862.01, 37.89, 54.13, 32.07, 616.62, 168.13, 21.74, 33.35, 136.39, 52.54, 63.38, 22.43, 32.53, 36.30]
45: [20.84, 27.87, 705.41, 17.34, 49.59, 37.58, 725.20, 23.57, 30.84, 49.44, 289.66, 39.51, 97.30, 45.17, 46.29, 30.29]
46: [23.51, 57.44, 671.83, 45.47, 27.25, 31.94, 532.01, 72.70, 11.66, 27.36, 552.44, 38.59, 89.94, 67.95, 46.43, 17.97]
47: [16.95, 95.81, 882.82, 77.33, 23.27, 37.15, 783.50, 47.65, 40.69, 57.69, 1030.19, 50.79, 43.25, 41.89, 169.19, 42.70]
48: [37.17, 31.03, 1626.14, 38.23, 71.13, 43.81, 780.21, 55.35, 27.64, 58.59, 4797.59, 30.28, 90.71, 74.24, 84.31, 27.70]
49: [37.96, 26.57, 718.43, 40.35, 57.48, 27.53, 163.04, 67.33, 29.50, 61.91, 2088.66, 34.97, 61.34, 49.32, 41.54, 38.53]
50: [5.68, 8.58, 805.96, 15.85, 42.15, 37.87, 43.98, 112.96, 17.10, 80.08, 2049.86, 43.91, 90.46, 110.04, 41.63, 54.05]
51: [25.73, 53.14, 671.40, 60.20, 52.48, 34.90, 208.13, 37.14, 17.48, 13.08, 1735.30, 17.15, 123.24, 13.56, 68.61, 69.56]
